latitude,longitude,room_type,accommodates,price,availability_365,review_score,is_entire_home,city
32.75347,-117.19348,Entire home/apt,2,112.0,269,,1,San Diego
32.83449246521301,-117.2103089509262,Private room,2,126.0,43,4.95,0,San Diego
32.62036,-117.08932,Entire home/apt,9,404.0,127,4.94,1,San Diego
32.76084,-117.25065,Entire home/apt,7,339.0,330,4.93,1,San Diego
32.7800066,-117.2517912,Entire home/apt,10,180.0,272,4.5,1,San Diego
32.8211308737996,-117.27357929537496,Entire home/apt,8,327.0,308,4.96,1,San Diego
32.75064741880234,-117.1218972513778,Private room,2,60.0,270,5.0,0,San Diego
32.80897,-117.16587,Entire home/apt,8,236.0,309,5.0,1,San Diego
32.7507629512276,-117.2446405764479,Entire home/apt,9,219.0,85,4.86,1,San Diego
32.7933117,-117.2461512,Entire home/apt,2,161.0,149,5.0,1,San Diego
32.918822768623414,-117.1837562502078,Private room,1,54.0,54,5.0,0,San Diego
32.75047,-117.12171,Private room,2,61.0,270,5.0,0,San Diego
32.8082539,-117.2353115,Entire home/apt,2,132.0,58,4.95,1,San Diego
32.7067838596499,-117.14556093815126,Entire home/apt,16,1220.0,244,,1,San Diego
32.93254904342446,-117.0950530605822,Private room,4,80.0,364,,0,San Diego
32.70986,-117.15457,Entire home/apt,3,151.0,84,,1,San Diego
32.868251626230844,-117.24164639418017,Entire home/apt,7,417.0,212,5.0,1,San Diego
32.75343,-117.10087,Entire home/apt,4,142.0,229,4.85,1,San Diego
32.723876793436546,-117.25592959947508,Entire home/apt,4,488.0,177,4.91,1,San Diego
32.79636,-117.23885,Entire home/apt,4,112.0,139,4.5,1,San Diego
32.78998,-117.12344,Entire home/apt,8,204.0,244,4.82,1,San Diego
32.69626,-117.06667,Entire home/apt,10,327.0,342,4.93,1,San Diego
32.8033633,-117.2208757,Entire home/apt,6,156.0,59,4.87,1,San Diego
32.751343425914136,-117.13102576942626,Entire home/apt,4,124.0,213,4.89,1,San Diego
32.90577,-117.24366,Private room,2,40000.0,328,,0,San Diego
32.90577,-117.24366,Private room,4,40068.0,322,,0,San Diego
32.90577,-117.24366,Private room,2,40000.0,266,,0,San Diego
32.90577,-117.24366,Private room,4,40000.0,285,,0,San Diego
32.90577,-117.24366,Private room,4,40000.0,325,,0,San Diego
32.90577,-117.24366,Private room,4,40135.0,264,,0,San Diego
32.90577,-117.24366,Private room,8,40000.0,285,5.0,0,San Diego
32.7359159,-117.1306361,Entire home/apt,8,334.0,53,4.96,1,San Diego
32.860931877758205,-117.18728391203408,Entire home/apt,8,357.0,188,4.97,1,San Diego
32.782428,-117.25349,Entire home/apt,10,304.0,140,4.75,1,San Diego
32.74246,-117.132151,Entire home/apt,4,197.0,151,4.88,1,San Diego
32.7942815,-117.2437971,Entire home/apt,6,136.0,145,4.84,1,San Diego
32.73515108639238,-117.13028220680089,Entire home/apt,2,125.0,101,4.75,1,San Diego
32.762909,-117.252299,Entire home/apt,8,783.0,271,4.89,1,San Diego
32.72313,-117.13327,Entire home/apt,10,407.0,244,4.98,1,San Diego
32.7359159,-117.1306361,Entire home/apt,4,135.0,229,4.67,1,San Diego
32.780233,-117.253347,Entire home/apt,7,830.0,226,4.97,1,San Diego
32.72623220411004,-117.16834424448813,Shared room,1,55.0,98,4.15,0,San Diego
32.61169,-117.02773,Entire home/apt,4,104.0,262,4.73,1,San Diego
32.8082571,-117.2353335,Entire home/apt,2,202.0,51,4.94,1,San Diego
32.75195,-117.24401,Entire home/apt,2,168.0,334,4.88,1,San Diego
32.6235053959834,-116.9734518985032,Private room,1,45.0,269,,0,San Diego
32.75060056109086,-117.2328678238852,Entire home/apt,2,100.0,228,,1,San Diego
32.72886620000001,-117.1162033,Private room,2,122.0,267,4.91,0,San Diego
32.7933117,-117.2461512,Entire home/apt,4,151.0,164,,1,San Diego
32.7161503,-117.1276429,Entire home/apt,4,130.0,298,,1,San Diego
32.7243,-117.25753,Private room,2,225.0,89,5.0,0,San Diego
32.76843,-117.18117,Entire home/apt,10,134.0,365,4.67,1,San Diego
32.72539235081526,-117.1671196921599,Entire home/apt,2,120.0,113,5.0,1,San Diego
32.75590243886643,-117.1015522081145,Entire home/apt,1,69.0,213,4.83,1,San Diego
32.7100294,-117.1446511,Entire home/apt,12,639.0,231,5.0,1,San Diego
32.82910728441474,-117.1750129664753,Entire home/apt,8,235.0,252,4.99,1,San Diego
32.7561653,-117.1274634,Entire home/apt,3,176.0,338,5.0,1,San Diego
32.8378198290116,-117.20484950602544,Entire home/apt,8,307.0,323,4.96,1,San Diego
32.71398,-117.16005,Private room,2,156.0,74,5.0,0,San Diego
32.85645792312885,-117.25645559104396,Entire home/apt,10,990.0,210,5.0,1,San Diego
32.73058,-117.25575,Entire home/apt,10,383.0,89,,1,San Diego
32.6229816,-117.0838606,Entire home/apt,3,96.0,236,,1,San Diego
32.8098267,-117.1993753,Entire home/apt,3,64.0,360,4.89,1,San Diego
32.7613057,-117.2502161,Entire home/apt,4,243.0,166,5.0,1,San Diego
32.83033,-117.17714,Entire home/apt,7,170.0,357,4.82,1,San Diego
32.80504421199384,-117.15694073824795,Entire home/apt,3,80.0,151,5.0,1,San Diego
32.62488,-116.9744,Private room,1,48.0,84,5.0,0,San Diego
32.75178973272145,-117.14113005935154,Entire home/apt,4,189.0,362,,1,San Diego
32.79988,-117.25611,Entire home/apt,13,217.0,241,4.75,1,San Diego
32.721782580442934,-117.15700920671225,Entire home/apt,10,477.0,155,4.99,1,San Diego
32.92079749615056,-117.13164287772584,Private room,3,91.0,38,4.94,0,San Diego
32.81633,-117.17218,Entire home/apt,6,356.0,253,5.0,1,San Diego
32.786081081984605,-117.2539225996384,Entire home/apt,4,176.0,88,,1,San Diego
32.74473,-117.13874,Entire home/apt,3,139.0,89,5.0,1,San Diego
32.7383636,-117.2548829,Entire home/apt,4,329.0,256,4.95,1,San Diego
32.7953,-117.01941,Entire home/apt,11,274.0,313,4.86,1,San Diego
32.75282141739411,-117.2446215196716,Entire home/apt,3,99.0,345,4.78,1,San Diego
32.74470914363665,-117.24945558728712,Private room,3,95.0,1,4.92,0,San Diego
32.7904,-117.25091,Entire home/apt,12,430.0,306,4.97,1,San Diego
32.726731,-117.168937,Entire home/apt,4,171.0,70,4.94,1,San Diego
32.76951225254669,-117.11915647824644,Entire home/apt,4,218.0,233,4.83,1,San Diego
32.81205,-117.25461,Entire home/apt,9,286.0,122,4.93,1,San Diego
32.7842309,-117.2532532,Entire home/apt,10,503.0,285,4.93,1,San Diego
32.75704788894716,-117.1156112208362,Entire home/apt,11,292.0,19,4.94,1,San Diego
32.7099,-117.16505,Entire home/apt,4,290.0,268,,1,San Diego
32.8018829,-117.2041925,Entire home/apt,2,133.0,240,4.96,1,San Diego
32.71021957654309,-117.13421708355042,Entire home/apt,6,182.0,99,4.9,1,San Diego
32.80359,-117.23754,Entire home/apt,8,402.0,91,4.93,1,San Diego
32.78339,-117.25,Entire home/apt,14,975.0,350,,1,San Diego
32.7372109,-117.1182742,Entire home/apt,4,125.0,86,4.93,1,San Diego
32.79357,-117.15584,Private room,2,75.0,161,5.0,0,San Diego
32.781359742751334,-117.0622662003142,Entire home/apt,4,123.0,327,,1,San Diego
32.7793116,-117.2108809,Private room,5,1526.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,5,3446.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,4,2028.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,4,3062.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,5,1526.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,4,2966.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,4,982.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,5,1014.0,119,,0,San Diego
32.7793116,-117.2108809,Private room,4,20000.0,119,,0,San Diego
32.88416,-117.24487,Private room,4,2579.0,119,,0,San Diego
32.7460578,-117.2468945,Entire home/apt,3,141.0,327,4.69,1,San Diego
32.748979149628646,-117.12217974678816,Private room,2,61.0,270,,0,San Diego
32.7905,-117.25473,Private room,2,40000.0,269,,0,San Diego
32.7905,-117.25473,Private room,4,294.0,279,5.0,0,San Diego
32.827319170875384,-117.27776421230315,Entire home/apt,6,276.0,141,4.92,1,San Diego
32.7193328,-117.1705302,Entire home/apt,4,273.0,157,,1,San Diego
32.79577166485964,-117.20318441663036,Entire home/apt,6,359.0,268,5.0,1,San Diego
32.70401024884408,-117.08482206222853,Entire home/apt,2,95.0,23,4.91,1,San Diego
32.73063,-117.16738,Private room,1,141.0,364,,0,San Diego
32.74041,-117.11495,Entire home/apt,5,115.0,105,5.0,1,San Diego
32.792255874801484,-117.243238745339,Entire home/apt,8,354.0,189,4.97,1,San Diego
32.70756,-117.15991,Hotel room,12,861.0,253,5.0,0,San Diego
32.77249,-117.24676,Hotel room,4,50000.0,353,5.0,0,San Diego
32.7733,-117.25184,Entire home/apt,8,495.0,364,4.0,1,San Diego
32.74657372064892,-117.1471901,Entire home/apt,4,154.0,299,4.43,1,San Diego
32.80932931147789,-117.01625044521504,Entire home/apt,14,657.0,204,4.97,1,San Diego
32.73108,-117.05526,Entire home/apt,7,201.0,349,4.82,1,San Diego
32.72908,-117.24167,Entire home/apt,4,405.0,83,,1,San Diego
32.79100934918716,-117.25436965804886,Entire home/apt,8,226.0,310,4.98,1,San Diego
32.808988843593454,-117.16344343218783,Entire home/apt,8,200.0,344,4.8,1,San Diego
32.75527,-117.0602,Entire home/apt,8,194.0,56,4.82,1,San Diego
32.755,-117.06138,Entire home/apt,4,95.0,38,4.75,1,San Diego
32.721,-117.16728,Private room,2,108.0,62,4.94,0,San Diego
32.8429198,-117.2699691,Entire home/apt,6,529.0,307,4.98,1,San Diego
32.7447,-117.17772,Entire home/apt,8,160.0,209,4.89,1,San Diego
32.79401,-117.17773,Entire home/apt,2,99.0,269,,1,San Diego
32.79309863783974,-117.15620007872724,Private room,2,116.0,160,,0,San Diego
32.79212074801752,-117.15423327795382,Entire home/apt,6,255.0,162,5.0,1,San Diego
32.79334008610535,-117.15614273136528,Private room,2,68.0,268,5.0,0,San Diego
32.59560273956098,-117.0424237860493,Private room,1,62.0,90,5.0,0,San Diego
32.753271161915386,-117.16443091698434,Entire home/apt,10,359.0,164,5.0,1,San Diego
32.7737755,-117.2523315,Entire home/apt,16,443.0,348,4.5,1,San Diego
32.805173455842244,-117.22014909501236,Entire home/apt,9,323.0,307,4.93,1,San Diego
32.720313,-117.2289955,Entire home/apt,2,120.0,327,,1,San Diego
32.69899,-117.07302,Entire home/apt,5,158.0,287,4.94,1,San Diego
32.7905,-117.25473,Private room,2,40000.0,272,5.0,0,San Diego
32.7905,-117.25473,Private room,3,317.0,277,,0,San Diego
32.7905,-117.25473,Private room,2,50000.0,273,5.0,0,San Diego
32.79818405359697,-117.24353721029654,Entire home/apt,6,150.0,286,4.55,1,San Diego
32.84227,-117.19157,Entire home/apt,1,61.0,262,5.0,1,San Diego
32.745488,-117.253637,Entire home/apt,6,145.0,334,4.72,1,San Diego
32.7499245,-117.2456051,Entire home/apt,5,139.0,327,4.63,1,San Diego
32.74746779451208,-117.16598116137696,Entire home/apt,4,175.0,201,5.0,1,San Diego
32.7905,-117.25473,Private room,12,40000.0,278,,0,San Diego
32.7905,-117.25473,Private room,12,954.0,279,5.0,0,San Diego
32.70974862521359,-117.1523031720476,Entire home/apt,2,107.0,264,,1,San Diego
32.81111,-117.26765,Entire home/apt,6,183.0,289,4.95,1,San Diego
32.58862819476122,-117.01727989258,Entire home/apt,6,176.0,334,4.76,1,San Diego
32.79675,-117.23026,Entire home/apt,6,506.0,231,4.94,1,San Diego
32.75286,-117.16334,Entire home/apt,3,124.0,61,4.89,1,San Diego
32.7518761,-117.2475521,Entire home/apt,4,152.0,256,4.59,1,San Diego
32.73540577521854,-117.169704772532,Entire home/apt,2,115.0,177,5.0,1,San Diego
32.72296,-117.23192,Entire home/apt,2,150.0,191,5.0,1,San Diego
32.6980928,-117.055342,Entire home/apt,7,162.0,329,4.79,1,San Diego
32.7193974,-117.2541532,Entire home/apt,6,221.0,296,4.95,1,San Diego
32.75777285802776,-117.10971575856776,Entire home/apt,6,163.0,90,4.92,1,San Diego
32.63241,-116.9597,Entire home/apt,6,240.0,168,,1,San Diego
32.9523829,-117.1084127,Entire home/apt,2,197.0,329,5.0,1,San Diego
32.70995257835957,-117.16247290747438,Entire home/apt,3,135.0,38,4.83,1,San Diego
32.76194,-117.25082,Entire home/apt,4,270.0,253,5.0,1,San Diego
32.7946664,-117.2441991,Entire home/apt,6,140.0,84,4.94,1,San Diego
33.02638877198204,-117.08186676350708,Entire home/apt,5,129.0,260,4.0,1,San Diego
32.832017058830445,-117.27526780217885,Entire home/apt,4,218.0,97,4.98,1,San Diego
32.92580792943745,-117.15812325262534,Entire home/apt,6,239.0,270,,1,San Diego
32.70194,-117.09911,Entire home/apt,2,55.0,142,5.0,1,San Diego
32.700870475372575,-117.09753981896512,Entire home/apt,7,174.0,121,4.67,1,San Diego
32.75223,-117.16199,Entire home/apt,2,120.0,251,4.98,1,San Diego
32.79593,-117.1357,Entire home/apt,10,505.0,355,4.8,1,San Diego
32.75501,-117.1135,Entire home/apt,5,165.0,300,5.0,1,San Diego
32.759463967384974,-117.14359828067586,Entire home/apt,8,213.0,152,5.0,1,San Diego
32.72849,-117.11874,Entire home/apt,4,450.0,269,5.0,1,San Diego
32.762891,-117.252275,Entire home/apt,8,692.0,193,4.92,1,San Diego
32.79598,-117.25534,Entire home/apt,2,260.0,269,,1,San Diego
32.78243,-117.25349,Entire home/apt,16,971.0,120,4.0,1,San Diego
32.7724876,-117.1408599,Private room,1,50.0,89,,0,San Diego
32.91304853117049,-117.0951754478197,Entire home/apt,4,185.0,173,,1,San Diego
32.8420791,-117.2519838,Entire home/apt,6,479.0,293,4.94,1,San Diego
32.78063,-117.235,Entire home/apt,8,693.0,160,5.0,1,San Diego
32.98166,-117.16985,Entire home/apt,6,429.0,225,5.0,1,San Diego
32.904017,-117.1564152,Entire home/apt,6,183.0,3,5.0,1,San Diego
32.750901518932174,-117.24066513453964,Entire home/apt,12,477.0,311,4.96,1,San Diego
32.71167285150735,-117.1629218437918,Entire home/apt,2,139.0,267,,1,San Diego
32.7842634,-117.2531786,Entire home/apt,10,439.0,291,4.94,1,San Diego
32.7217167,-117.2529604,Entire home/apt,6,565.0,341,4.96,1,San Diego
32.75115,-117.24629,Entire home/apt,3,117.0,357,4.57,1,San Diego
32.75897675501399,-117.1201401635506,Entire home/apt,2,86.0,89,4.0,1,San Diego
32.7345653,-117.1312139,Entire home/apt,2,82.0,54,4.91,1,San Diego
32.773703,-117.2527929,Entire home/apt,2,79.0,344,4.31,1,San Diego
32.71533,-117.15802,Entire home/apt,2,95.0,251,4.72,1,San Diego
32.71458,-117.15728,Entire home/apt,2,106.0,262,4.77,1,San Diego
32.71495,-117.15798,Entire home/apt,2,122.0,245,4.75,1,San Diego
32.92068732246206,-117.13343426183847,Private room,2,98.0,52,4.92,0,San Diego
32.79223,-117.09373,Private room,1,60.0,250,5.0,0,San Diego
32.77367,-117.23961,Private room,2,50000.0,73,5.0,0,San Diego
32.7838932,-117.253236,Entire home/apt,4,113.0,164,4.67,1,San Diego
32.79700342338249,-117.2345101540635,Entire home/apt,4,217.0,43,4.95,1,San Diego
32.78827,-117.1918,Entire home/apt,8,312.0,332,4.95,1,San Diego
32.7276,-117.1083,Entire home/apt,3,107.0,329,5.0,1,San Diego
32.78932,-117.08141,Entire home/apt,7,298.0,88,5.0,1,San Diego
32.801555642770914,-117.23579970291662,Entire home/apt,6,198.0,336,4.92,1,San Diego
32.632177,-116.9781764,Private room,2,90.0,269,5.0,0,San Diego
32.7905,-117.25473,Private room,8,636.0,279,5.0,0,San Diego
32.72533785917884,-117.17044436843858,Entire home/apt,2,255.0,334,4.96,1,San Diego
32.72156780316012,-117.1689521576209,Entire home/apt,4,294.0,344,4.96,1,San Diego
32.79983335184696,-117.14480348562256,Entire home/apt,6,213.0,331,5.0,1,San Diego
32.62457,-117.05439,Entire home/apt,16,273.0,96,4.96,1,San Diego
32.7444803,-117.1376659,Entire home/apt,4,170.0,129,4.89,1,San Diego
32.71251,-117.15808,Entire home/apt,3,86.0,168,5.0,1,San Diego
32.921581840872754,-117.16212669084476,Entire home/apt,9,334.0,342,,1,San Diego
32.74928037519841,-117.2479704534424,Entire home/apt,2,105.0,344,4.83,1,San Diego
32.79926,-117.23567,Entire home/apt,6,233.0,337,4.96,1,San Diego
32.71472,-117.16054,Entire home/apt,3,115.0,145,5.0,1,San Diego
32.7313207,-117.229282,Entire home/apt,4,73.0,341,4.84,1,San Diego
32.718900065233335,-117.15795277980958,Private room,4,610.0,7,5.0,0,San Diego
32.756569470070005,-117.17434050864708,Entire home/apt,8,1045.0,359,5.0,1,San Diego
32.7196,-117.15817,Private room,4,610.0,7,5.0,0,San Diego
32.7446,-117.16549,Entire home/apt,6,309.0,97,4.97,1,San Diego
32.78426,-117.23848,Entire home/apt,10,900.0,173,5.0,1,San Diego
32.70374,-117.07633,Entire home/apt,10,196.0,290,5.0,1,San Diego
32.75766841960847,-117.14647348970176,Entire home/apt,10,189.0,72,5.0,1,San Diego
32.70859766689201,-117.15302060533776,Entire home/apt,4,151.0,57,,1,San Diego
32.67896,-117.06556,Entire home/apt,6,92.0,268,4.78,1,San Diego
32.78471211073317,-117.25276284251072,Entire home/apt,2,200.0,140,,1,San Diego
32.6759962,-117.0630213,Private room,2,72.0,365,,0,San Diego
32.72067433217684,-117.16696070547415,Entire home/apt,4,155.0,337,5.0,1,San Diego
32.792929,-117.2442247,Entire home/apt,7,277.0,345,4.92,1,San Diego
32.7928867,-117.2442047,Entire home/apt,6,297.0,228,5.0,1,San Diego
32.7613057,-117.2502161,Entire home/apt,4,175.0,155,5.0,1,San Diego
32.788251,-117.2528395,Entire home/apt,4,193.0,337,4.78,1,San Diego
32.632177,-116.9781764,Private room,2,80.0,269,,0,San Diego
32.846382100000014,-117.26871333068848,Entire home/apt,4,349.0,118,4.69,1,San Diego
32.7613275790863,-117.14310362935066,Entire home/apt,2,120.0,157,5.0,1,San Diego
32.76001,-117.14206,Entire home/apt,4,130.0,279,4.99,1,San Diego
32.61668,-116.97977,Entire home/apt,3,127.0,294,4.97,1,San Diego
32.779063921190954,-117.17802094157554,Entire home/apt,2,114.0,259,4.99,1,San Diego
32.73739,-117.16902,Entire home/apt,16,625.0,7,5.0,1,San Diego
32.738534491224726,-117.12033937278473,Entire home/apt,6,132.0,257,4.94,1,San Diego
32.79177064870885,-117.08900412032258,Entire home/apt,2,118.0,158,4.81,1,San Diego
32.7326881,-117.1681606,Entire home/apt,5,156.0,72,4.9,1,San Diego
32.77974,-117.25197,Entire home/apt,4,248.0,329,5.0,1,San Diego
32.83145622306897,-117.21287110175496,Entire home/apt,3,102.0,319,4.7,1,San Diego
32.78855,-117.25329,Entire home/apt,14,878.0,351,4.8,1,San Diego
32.75652028727323,-117.21937660127878,Entire home/apt,2,109.0,208,4.97,1,San Diego
32.74425,-117.24827,Private room,4,95.0,1,4.97,0,San Diego
33.08505,-117.02928,Private room,2,49.0,36,4.76,0,San Diego
32.8280951,-117.2756716,Entire home/apt,6,353.0,94,4.91,1,San Diego
32.7551696,-117.227332,Private room,1,80.0,174,5.0,0,San Diego
32.74642737879474,-117.18412295939385,Entire home/apt,4,196.0,170,4.33,1,San Diego
32.8004772,-117.2582797,Entire home/apt,4,315.0,351,5.0,1,San Diego
32.81317,-117.25653,Entire home/apt,12,1386.0,236,5.0,1,San Diego
32.801483,-117.048252,Private room,2,50.0,269,5.0,0,San Diego
32.6512,-116.97916,Entire home/apt,6,108.0,296,4.33,1,San Diego
32.83141,-117.25807,Entire home/apt,15,1272.0,233,5.0,1,San Diego
32.8179483,-117.237711,Entire home/apt,10,1254.0,258,4.81,1,San Diego
32.72668742638984,-117.16579060196254,Entire home/apt,2,51.0,269,4.0,1,San Diego
32.7283651744434,-117.16759556107934,Entire home/apt,2,500.0,267,3.0,1,San Diego
32.86315820337219,-117.2362635934243,Entire home/apt,5,187.0,208,4.78,1,San Diego
32.7987254584758,-117.23740259008844,Entire home/apt,8,688.0,90,4.93,1,San Diego
32.77692212764837,-117.17018740015678,Entire home/apt,7,267.0,84,5.0,1,San Diego
32.78513702850275,-117.2542136011101,Entire home/apt,6,735.0,132,5.0,1,San Diego
32.7341905,-117.1692757,Entire home/apt,2,171.0,328,4.93,1,San Diego
32.70848,-117.15409,Entire home/apt,4,148.0,87,5.0,1,San Diego
32.7743401,-117.2511564,Entire home/apt,7,132.0,289,5.0,1,San Diego
32.80268,-117.25846,Entire home/apt,6,178.0,162,4.67,1,San Diego
32.96448558737507,-117.17660515843356,Entire home/apt,2,144.0,88,,1,San Diego
32.771835016166314,-117.0816444978118,Entire home/apt,16,411.0,140,4.94,1,San Diego
32.91574069960965,-117.15919658738724,Private room,2,73.0,52,4.88,0,San Diego
32.71525538815185,-117.1530556067292,Entire home/apt,2,107.0,364,5.0,1,San Diego
32.7891295,-117.2540528,Entire home/apt,6,242.0,67,4.9,1,San Diego
32.7384193,-117.1737843,Entire home/apt,4,134.0,262,4.85,1,San Diego
32.7937214,-117.2344851,Entire home/apt,16,149.0,361,4.81,1,San Diego
32.7592933,-117.1460757,Entire home/apt,7,128.0,344,4.86,1,San Diego
32.7592933,-117.1460757,Entire home/apt,8,128.0,343,4.76,1,San Diego
32.7592933,-117.1460757,Entire home/apt,7,128.0,326,4.78,1,San Diego
32.7592933,-117.1460757,Entire home/apt,7,128.0,303,4.81,1,San Diego
32.909015457209065,-117.1528306242688,Private room,2,62.0,150,4.79,0,San Diego
32.81649,-117.2348,Entire home/apt,6,949.0,312,5.0,1,San Diego
32.7745419,-117.2528903,Entire home/apt,6,711.0,310,4.88,1,San Diego
32.750568136514026,-117.12097542538112,Private room,2,68.0,269,,0,San Diego
32.75965823672892,-117.13770568133802,Entire home/apt,9,295.0,142,4.87,1,San Diego
32.81370355274417,-117.05541892583264,Entire home/apt,13,396.0,179,,1,San Diego
32.725801782298234,-117.1665657711798,Private room,4,216.0,207,4.85,0,San Diego
32.72444,-117.16767,Private room,2,201.0,201,4.0,0,San Diego
32.74464166783903,-117.25243985652924,Entire home/apt,4,140.0,269,4.86,1,San Diego
32.956723844042514,-117.136294166933,Entire home/apt,2,95.0,263,4.62,1,San Diego
32.77327,-117.15201,Entire home/apt,2,72.0,318,5.0,1,San Diego
32.73438,-117.1281,Entire home/apt,6,165.0,156,4.9,1,San Diego
32.71321,-117.16864,Entire home/apt,4,205.0,350,5.0,1,San Diego
32.72547,-117.1087,Entire home/apt,4,178.0,88,,1,San Diego
32.80001952505159,-117.23194446035616,Entire home/apt,4,127.0,278,4.0,1,San Diego
32.8117262,-117.2530469,Entire home/apt,7,152.0,204,4.86,1,San Diego
32.8010527,-117.2477058,Entire home/apt,15,253.0,216,5.0,1,San Diego
32.7253566,-117.167459,Private room,2,235.0,210,4.58,0,San Diego
32.72479,-117.16836,Private room,2,224.0,214,4.4,0,San Diego
32.79408668763828,-117.17637122382332,Entire home/apt,6,292.0,9,4.75,1,San Diego
32.709843,-117.159005,Private room,2,195.0,113,4.25,0,San Diego
32.57197,-117.03639,Private room,1,81.0,173,,0,San Diego
32.77487,-117.25291,Entire home/apt,6,446.0,306,4.7,1,San Diego
32.77487,-117.25291,Entire home/apt,6,417.0,320,4.67,1,San Diego
32.77487,-117.25291,Entire home/apt,7,440.0,341,4.29,1,San Diego
32.77487,-117.25291,Entire home/apt,8,458.0,337,4.25,1,San Diego
32.74232,-117.24528,Entire home/apt,4,363.0,318,4.98,1,San Diego
32.80514897045781,-117.05413771462476,Entire home/apt,8,406.0,220,4.99,1,San Diego
32.7509671,-117.248907,Entire home/apt,4,113.0,155,4.85,1,San Diego
32.8017077219367,-117.07000052366082,Entire home/apt,8,321.0,269,5.0,1,San Diego
32.7273796,-117.1652148,Entire home/apt,2,79.0,79,4.74,1,San Diego
32.82908,-117.14067,Entire home/apt,6,265.0,311,4.8,1,San Diego
32.74513893021837,-117.24612355324544,Entire home/apt,16,500.0,365,,1,San Diego
32.8494815,-117.2590461,Entire home/apt,10,992.0,4,4.8,1,San Diego
32.72390689702296,-117.1277284208584,Entire home/apt,3,102.0,28,4.58,1,San Diego
32.82690363828237,-117.1409253120645,Entire home/apt,6,214.0,328,4.9,1,San Diego
32.722642,-117.167672,Private room,2,151.0,111,4.63,0,San Diego
32.71071,-117.14572,Entire home/apt,12,390.0,161,4.93,1,San Diego
32.827332080573086,-117.14225010447856,Entire home/apt,6,192.0,339,4.82,1,San Diego
32.79683683814012,-117.25637398607512,Entire home/apt,3,126.0,330,5.0,1,San Diego
32.827578074640016,-117.14088344916551,Entire home/apt,6,231.0,311,4.83,1,San Diego
32.82921,-117.14117,Entire home/apt,6,198.0,341,4.88,1,San Diego
32.76167218948505,-117.25165988698868,Entire home/apt,6,223.0,135,4.89,1,San Diego
32.86064949532961,-117.19904760529292,Entire home/apt,2,123.0,63,4.85,1,San Diego
32.750040520763434,-117.12471802951224,Entire home/apt,5,163.0,256,4.96,1,San Diego
32.74028465146518,-117.10544928827824,Entire home/apt,2,99.0,16,4.94,1,San Diego
32.7931796,-117.2449417,Entire home/apt,6,224.0,323,4.96,1,San Diego
32.7896577,-117.2543168,Entire home/apt,10,438.0,310,5.0,1,San Diego
32.787705,-117.25271,Entire home/apt,8,450.0,211,4.92,1,San Diego
32.787758,-117.252799,Entire home/apt,10,517.0,308,4.89,1,San Diego
32.7112545,-117.1505347,Entire home/apt,3,126.0,358,5.0,1,San Diego
32.77291,-117.2036,Entire home/apt,4,97.0,314,4.93,1,San Diego
32.7472,-117.24535,Entire home/apt,5,191.0,226,4.9,1,San Diego
32.745809776473784,-117.2446471855546,Entire home/apt,9,282.0,254,4.92,1,San Diego
32.758716404336326,-117.08857905535906,Entire home/apt,14,290.0,199,5.0,1,San Diego
32.7488564,-117.1378038,Entire home/apt,2,211.0,130,,1,San Diego
32.790935,-117.239954,Entire home/apt,7,507.0,297,5.0,1,San Diego
32.75311304743529,-117.11187688406812,Entire home/apt,2,91.0,347,4.9,1,San Diego
32.75251012459767,-117.11158006983943,Entire home/apt,2,89.0,354,5.0,1,San Diego
32.7101961,-117.1605624,Entire home/apt,3,124.0,90,,1,San Diego
32.71538960093828,-117.15372544907784,Entire home/apt,5,178.0,256,,1,San Diego
32.75278956732651,-117.16000062625308,Entire home/apt,7,180.0,211,4.95,1,San Diego
32.7843845,-117.2536512,Entire home/apt,4,380.0,324,4.95,1,San Diego
32.76375,-117.25022,Entire home/apt,3,169.0,257,4.92,1,San Diego
32.80175,-117.0124,Private room,1,55.0,83,5.0,0,San Diego
32.62173,-117.07266,Entire home/apt,4,106.0,141,5.0,1,San Diego
32.76335,-117.25164,Entire home/apt,4,171.0,198,4.95,1,San Diego
32.7196068,-117.2532259,Entire home/apt,12,452.0,150,4.91,1,San Diego
32.762833,-117.252247,Entire home/apt,8,587.0,215,4.91,1,San Diego
32.73784099978662,-117.16294438276712,Entire home/apt,13,422.0,271,5.0,1,San Diego
32.74425,-117.1449,Entire home/apt,4,105.0,213,4.87,1,San Diego
32.764594,-117.1191447,Entire home/apt,2,77.0,69,,1,San Diego
32.69483,-117.08167,Entire home/apt,2,114.0,108,5.0,1,San Diego
32.82577,-117.17875,Private room,2,60.0,293,5.0,0,San Diego
32.7804266,-117.1562314,Entire home/apt,2,85.0,310,5.0,1,San Diego
32.75400302985478,-117.18108658386912,Entire home/apt,3,102.0,226,4.84,1,San Diego
32.78247,-117.25194,Entire home/apt,16,798.0,137,4.89,1,San Diego
32.799761915009015,-117.25680434779714,Entire home/apt,4,298.0,365,4.7,1,San Diego
